word,positive,negative,word_count
54,4.584842510659759e-05,9.102079825240067e-05,1
sheer,4.5846323124885384e-05,9.101665604805679e-05,1
tedium,4.584422133590061e-05,9.101251422070535e-05,1
melodrama,4.584211973961676e-05,9.100837277029486e-05,1
sinking,4.5840018336007336e-05,9.10042316967739e-05,1
lord,9.167583425009168e-05,9.1000091000091e-05,2
decisions,4.583581610670578e-05,9.099595068019473e-05,1
trouble,9.166743056192135e-05,0.00018198362147406734,4
impossible,4.583161464778404e-05,0.0001364815067558346,2
establish,4.5829514207149406e-05,9.09835319807115e-05,1
follows,4.582741395903029e-05,9.097939316744757e-05,1
band,4.582531390340024e-05,9.097525473071325e-05,1
latter,4.582321404023278e-05,9.097111667045713e-05,1
mansonites,4.5821114369501466e-05,9.096697898662786e-05,1
reporter,4.581901489117984e-05,9.096284167917406e-05,1
who's,4.5816915605241456e-05,9.095870474804439e-05,1
anniversary,4.581481651165987e-05,9.09545681931875e-05,1
killings,4.581271761040865e-05,9.095043201455206e-05,1
spoil,0.0001374318567043841,4.547314810604338e-05,2
indication,9.161704076958314e-05,4.5471080392870135e-05,1
writer,0.00018322568824149146,4.546901286773064e-05,3
meld,9.160864785635764e-05,4.546694553059925e-05,1
volatile,9.160445197636606e-05,4.546487838145033e-05,1
temperaments,9.160025648071815e-05,4.546281142025823e-05,1
seamless,9.159606136936111e-05,4.546074464699732e-05,1
union,9.159186664224217e-05,4.545867806164197e-05,1
creativity,9.158767229930851e-05,4.5456611664166555e-05,1
powerhouse,9.158347834050737e-05,4.545454545454545e-05,1
timely,0.00013736892714867897,4.545247943275306e-05,2
culture's,9.157509157509158e-05,4.545041359876375e-05,1
fascination,9.15708987683714e-05,4.5448347952551926e-05,1
celebrity,9.156670634557275e-05,4.544628249409198e-05,1
distorted,9.156251430664286e-05,9.088843444671665e-05,2
interpretations,9.155832265152902e-05,4.5442152140325365e-05,1
fame,9.155413138017853e-05,4.544008724496751e-05,1
forgotten,9.154994049253868e-05,4.5438022537259176e-05,1
kevin,9.154574998855678e-05,4.5435958017174794e-05,1
spacey,9.154155986818015e-05,4.5433893684688776e-05,1
verbal,9.153737013135612e-05,4.543182953977557e-05,1
tsunami,9.153318077803204e-05,4.5429765582409596e-05,1
buddy,9.152899180815524e-05,4.54277018125653e-05,1
ackerman,9.152480322167308e-05,4.5425638230217136e-05,1
scripting,9.152061501853292e-05,4.542357483533954e-05,1
unmatched,9.151642719868216e-05,4.5421511627906976e-05,1
ages,9.151223976206818e-05,4.54194486078939e-05,1
younger,9.150805270863836e-05,4.541738577527478e-05,1
references,0.00013725579905751018,4.541532313002407e-05,2
galley,9.149967975112087e-05,4.541326067211626e-05,1
pm,4.574774692346402e-05,9.082239680305163e-05,1
8pm,4.574565416285453e-05,9.081827263645445e-05,1
815pm,4.574356159370569e-05,9.081414884438995e-05,1
forwarded,4.574146921599122e-05,9.081002542680712e-05,1
horrendously,4.5739377029684854e-05,9.080590238365494e-05,1
starts,4.5737285034760334e-05,0.00022700444928720604,4
build,9.147038646238281e-05,9.079765742043855e-05,2
captain,4.5733101618951796e-05,9.079353550027238e-05,1
howdy,4.573101019801528e-05,9.078941395433293e-05,1
semi,4.572891896835559e-05,9.078529278256922e-05,1
truck,4.57268279299465e-05,9.078117198493032e-05,1
linda,9.144947416552355e-05,4.538852578068264e-05,1
cardellini,9.144529285355036e-05,4.538646575591159e-05,1
she's,9.1441111923921e-05,4.538440591812653e-05,1
poised,9.1436931376583e-05,4.538234626730202e-05,1
dee,4.571637560574198e-05,9.07605736068252e-05,1
snider,4.5714285714285716e-05,9.075645505286564e-05,1
act,4.5712196013896505e-05,0.0001361285053090117,2
villains,4.5710106504548156e-05,9.074821906620083e-05,1
pacing,9.141603437242893e-05,9.074410163339382e-05,2
tries,9.141185611773847e-05,0.00013610997686130393,3
sophisticated,4.570383912248629e-05,9.073586788857636e-05,1
miserably,4.5701750377039444e-05,9.073175157646419e-05,1
unoriginal,4.569966182250251e-05,9.072763563781528e-05,1
cinematic,4.5697573458849335e-05,9.072352007257881e-05,1
captured,4.5695485286053735e-05,9.071940488070398e-05,1
celluloid,4.569339730408956e-05,9.071529006213997e-05,1
supernatural,4.569130951293064e-05,9.0711175616836e-05,1
thread,4.568922191255083e-05,9.070706154474125e-05,1
holding,0.00013706140350877192,9.070294784580499e-05,3
leni,4.568504728402394e-05,9.069883451997642e-05,1
parker,4.568296025582458e-05,9.069472156720479e-05,1
anita,4.568087341829976e-05,9.069060898743935e-05,1
laselva,4.567878677142335e-05,9.068649678062936e-05,1
taelons,4.567670031516923e-05,9.06823849467241e-05,1
quiet,4.567461404951128e-05,0.00018135654697134566,3
idealogical,4.567252797442338e-05,9.067416239742486e-05,1
mainly,4.567044208987943e-05,0.0001360050775228942,2
centers,4.566835639585331e-05,9.066594133913595e-05,1
puppets,4.566627089231893e-05,0.00018132366273798732,3
puppet,4.566418557925019e-05,9.065772177145189e-05,1
80's,4.5662100456621006e-05,9.065361254645998e-05,1
flicks,4.566001552440528e-05,9.064950369396728e-05,1
explains,4.5657930782576936e-05,9.064539521392314e-05,1
sinister,4.5655846231109894e-05,9.06412871062769e-05,1
origins,4.565376186997809e-05,9.063717937097797e-05,1
previous,0.00013695503309746633,0.00013594960801196357,4
f,4.564959371861591e-05,9.062896501721951e-05,1
x,4.564750992833341e-05,9.062485839865875e-05,1
insomniacs,4.564542632828191e-05,9.062075215224287e-05,1
heartwarming,9.128668583687069e-05,4.5308323138960625e-05,1
chasing,9.128251939753537e-05,4.530627038782167e-05,1
dreams,0.00013691753000775867,4.530421782267929e-05,2
nurse,9.127418765972983e-05,4.53021654435082e-05,1
unpredictability,9.127002236115547e-05,4.5300113250283124e-05,1
labute,9.126585744273067e-05,4.52980612429788e-05,1
uses,0.00013689253935660506,4.529600942156996e-05,2
brutal,9.125752874612155e-05,4.529395778603134e-05,1
violence,9.125336496783319e-05,4.52919063363377e-05,1
seperate,9.124920156948626e-05,4.528985507246377e-05,1
boringpointless,4.562251927551439e-05,9.057560798876863e-05,1
secondary,4.562043795620438e-05,9.057150620414818e-05,1
incomprehensible,4.56183568267871e-05,9.056740479101572e-05,1
relation,4.5616275887236564e-05,9.056330374932077e-05,1
primary,4.56141951375268e-05,9.05592030790129e-05,1
mystifying,4.5612114577631816e-05,9.055510278004166e-05,1
speed,9.122006841505132e-05,0.0001358265042785349,3
shelves,4.560795402718234e-05,9.054690329590728e-05,1
warn,4.560587403657591e-05,9.054280411064331e-05,1
dumbest,4.560379423568041e-05,9.053870529651426e-05,1
hbo,9.120342924893977e-05,4.526730342673487e-05,1
realize,0.00013679890560875513,4.5265254390729674e-05,2
cox,9.119511194199991e-05,4.526320554021636e-05,1
feature,0.0001823819077147547,0.0001810446275006789,6
win,9.11867961519172e-05,4.525910839556461e-05,1
agree,4.5591319412783804e-05,9.051412020275162e-05,1
jessica,4.5589240939138365e-05,9.051002398515636e-05,1
dimensional,4.5587162654996354e-05,9.050592813829306e-05,1
elaborately,9.117016912066372e-05,4.525091633105571e-05,1
aesthetically,9.116601331023795e-05,4.524886877828054e-05,1
sculpture,9.116185787866356e-05,4.5246821410795895e-05,1
soap,4.5578851412944395e-05,9.04895484571532e-05,1
operas,4.55767740759309e-05,9.048545446319505e-05,1
pray's,9.114939385653085e-05,4.5240680419833514e-05,1
hype,9.114523993984414e-05,9.047726758651888e-05,2
charismatic,9.11410864017499e-05,4.523658735185018e-05,1
paolo,9.11369332421964e-05,4.523454109558059e-05,1
sorrentino,9.113278046113187e-05,4.523249502442555e-05,1
loneliness,0.00013669294208775687,4.5230449138359946e-05,2
tony,9.112447603426281e-05,4.522840343735866e-05,1
built,9.112032438835482e-05,9.045271584279318e-05,2
unforgettable,9.111617312072893e-05,4.522431259044862e-05,1
'titta,9.111202223133342e-05,4.5222267444489665e-05,1
di,9.110787172011662e-05,4.522022248349462e-05,1
girolamo',9.110372158702682e-05,4.521817770743839e-05,1
vision,9.10995718320124e-05,4.5216133116295895e-05,1
emilio,0.00013664313368253245,4.521408871004205e-05,2
estevez's,9.109127345600292e-05,4.5212044488651776e-05,1
debut,9.108712483490458e-05,4.52100004521e-05,1
interplay,0.00013662446488751253,4.5207956600361664e-05,2
development,0.00013661824308939388,4.520591293341169e-05,2
estevez,9.107468123861566e-05,4.5203869451225027e-05,1
natural,0.000136605801193024,4.520182615377661e-05,2
charlie,9.106638739641199e-05,4.51997830410414e-05,1
kathy,9.106224104175203e-05,4.519774011299435e-05,1
bates,9.105809506465124e-05,4.519569736961041e-05,1
desperation,9.105394946505805e-05,4.5193654810864554e-05,1
escapism,9.104980424292088e-05,4.519161243673174e-05,1
variation,9.104565939818819e-05,4.518957024718695e-05,1
fields,9.104151493080845e-05,4.518752824220515e-05,1
miyazaki's,0.00013655605626109517,4.518548642176133e-05,2
worthwhile,0.00018206645425580337,4.518344478583047e-05,3
condescends,9.102908379227164e-05,4.518140333438756e-05,1
arts,9.102494083378845e-05,4.5179362067407606e-05,1
daughters,9.102079825240067e-05,4.51773209848656e-05,1
paint,9.101665604805679e-05,4.517528008673654e-05,1
photograph,9.101251422070535e-05,4.517323937299544e-05,1
poignant,9.100837277029486e-05,4.517119884361731e-05,1
depicts,0.00013650634754516086,4.516915849857717e-05,2
alert,9.1000091000091e-05,4.516711833785005e-05,1
decipher,9.099595068019473e-05,4.516507836141096e-05,1
meanings,9.099181073703367e-05,4.516303856923494e-05,1
matrix,9.098767117055639e-05,4.5160998961297026e-05,1
sequels,9.09835319807115e-05,4.515895953757225e-05,1
mindblowing,9.097939316744757e-05,4.5156920298035674e-05,1
dream,9.097525473071325e-05,4.5154881242662334e-05,1
rickman,9.097111667045713e-05,4.515284237142728e-05,1
stowe,9.096697898662786e-05,4.515080368430558e-05,1
hilt,9.096284167917406e-05,4.514876518127229e-05,1
childrens',9.095870474804439e-05,4.514672686230248e-05,1
subversive,9.09545681931875e-05,4.514468872737122e-05,1
tract,9.095043201455206e-05,4.5142650776453595e-05,1
gloriously,9.094629621208677e-05,4.514061300952467e-05,1
accurate,9.094216078574027e-05,4.513857542655954e-05,1
raver,9.093802573546128e-05,4.513653802753329e-05,1
idyllic,9.09338910611985e-05,4.513450081242101e-05,1
downs,9.092975676290066e-05,4.5132463781197814e-05,1
groove,4.546281142025823e-05,9.026085386767759e-05,1
antithesis,4.546074464699732e-05,9.025678054063812e-05,1
traffic,4.545867806164197e-05,9.025270758122743e-05,1
crowe's,4.5456611664166555e-05,9.024863498939579e-05,1
picked,9.09090909090909e-05,4.5122281382546704e-05,1
government,9.090495886550612e-05,4.512024545413527e-05,1
scientist,9.09008271975275e-05,4.511820970943873e-05,1
argued,9.089669590510385e-05,4.511617414843221e-05,1
humanity,9.089256498818396e-05,4.511413877109086e-05,1
gadget,0.000136332651670075,4.511210357738981e-05,2
dwight,9.088430428065073e-05,4.511006856730422e-05,1
schultz,9.088017448993502e-05,4.5108033740809235e-05,1
sincere,9.087604507451835e-05,4.510599909788002e-05,1
critical,9.087191603434959e-05,4.510396463849172e-05,1
gorman,9.086778736937755e-05,4.510193036261952e-05,1
bechard,9.086365907955114e-05,4.509989627023858e-05,1
homework,9.085953116481919e-05,4.509786236132407e-05,1
appropriate,9.08554036251306e-05,4.509582863585119e-05,1
captures,9.085127646043427e-05,4.5093795093795094e-05,1
essence,9.084714967067908e-05,4.509176173513099e-05,1
track,9.084302325581395e-05,4.508972855983407e-05,1
commands,9.08388972157878e-05,4.508769556787952e-05,1
contributing,9.083477155054956e-05,4.508566275924256e-05,1
threshold,9.083064626004814e-05,4.5083630133898384e-05,1
hayao,9.082652134423252e-05,4.50815976918222e-05,1
latest,9.082239680305163e-05,9.015913086597846e-05,2
eighth,9.081827263645445e-05,4.5077533357374686e-05,1
ghibili,9.081414884438995e-05,4.5075501464953795e-05,1
gake,9.081002542680712e-05,4.507346975570179e-05,1
ue,9.080590238365494e-05,4.5071438229593905e-05,1
ponyo,0.00013620266957232362,4.506940688660537e-05,2
cliff,9.079765742043855e-05,4.5067375726711436e-05,1
animation,0.00018158707100054475,4.506534474988734e-05,3
dominated,9.078941395433293e-05,4.506331395610833e-05,1
disney,9.078529278256922e-05,4.506128334534967e-05,1
pixar's,9.078117198493032e-05,4.5059252917586624e-05,1
cgi,9.077705156136529e-05,4.505722267279445e-05,1
comforting,9.077293151182318e-05,4.505519261094841e-05,1
miyazaki,9.076881183625306e-05,4.505316273202379e-05,1
relying,9.076469253460405e-05,4.5051133035995854e-05,1
drawn,9.07605736068252e-05,4.504910352283989e-05,1
enchanting,9.075645505286564e-05,4.504707419253119e-05,1
remarkable,9.075233687267448e-05,4.5045045045045046e-05,1
crayon,9.074821906620083e-05,4.504301608035674e-05,1
pencil,9.074410163339382e-05,4.504098729844158e-05,1
drawings,9.073998457420262e-05,4.503895869927487e-05,1
colorful,9.073586788857636e-05,4.503693028283192e-05,1
fanciful,9.073175157646419e-05,4.503490204908804e-05,1
drift,4.536381781890764e-05,9.006574799603711e-05,1
surf,4.5361760036289406e-05,9.006169225919755e-05,1
1998,4.535970244035199e-05,9.005763688760806e-05,1
impact,4.5357645031069986e-05,9.005358188121933e-05,1
armageddon,4.5355587808418e-05,9.004952723998198e-05,1
choked,4.5353530772370626e-05,9.004547296384674e-05,1
worthless,4.5351473922902495e-05,0.00022510354763191067,4
you've,4.534941725998821e-05,9.003736550668528e-05,1
vessel,9.069472156720479e-05,4.501665616278023e-05,1
taken,9.069060898743935e-05,4.5014629754670266e-05,1
mighty,9.068649678062936e-05,4.501260352898812e-05,1
frost,9.06823849467241e-05,4.501057748570914e-05,1
bonuses,9.067827348567283e-05,4.500855162480871e-05,1
fest,4.533708119871243e-05,9.001305189252441e-05,1
spoiled,4.533502584096473e-05,9.000900090009e-05,1
brat,4.533297066956798e-05,9.000495027226497e-05,1
babysitting,4.533091568449683e-05,9.000090000900009e-05,1
sundays,9.065772177145189e-05,4.499842505512307e-05,1
march,9.065361254645998e-05,4.499640028797696e-05,1
2005,0.00013597425554095092,4.499437570303712e-05,2
judith,9.064539521392314e-05,4.499235130027895e-05,1
cutie,9.06412871062769e-05,4.499032707967787e-05,1
confidence,9.063717937097797e-05,4.4988303041209284e-05,1
riot,9.063307200797571e-05,4.498627918484862e-05,1
hugo,9.062896501721951e-05,4.49842555105713e-05,1
weaving,9.062485839865875e-05,4.498223201835275e-05,1
sex,0.00018124150430448574,4.49802087081684e-05,3
obsessed,9.061664627792125e-05,4.49781855799937e-05,1
gay,9.061254077564335e-05,4.4976162633804086e-05,1
estate,9.060843564535858e-05,4.4974139869574995e-05,1
salesman,9.06043308870164e-05,4.4972117287281886e-05,1
clients',9.060022650056625e-05,4.497009488690021e-05,1
houses,9.05961224859576e-05,4.496807266840543e-05,1
trysts,9.059201884313991e-05,4.496605063177301e-05,1
flaming,9.058791557206268e-05,4.496402877697842e-05,1
darren,9.05838126726754e-05,4.496200710399712e-05,1
hollander,9.057971014492754e-05,4.49599856128046e-05,1
flowed,9.057560798876863e-05,4.495796430337634e-05,1
smoothly,0.00013585725930622227,4.4955943175687825e-05,2
bonding,9.056740479101572e-05,4.495392222971454e-05,1
hoot,9.056330374932077e-05,4.495190146543199e-05,1
cat,0.00013583880461851935,4.494988088281566e-05,2
n,9.055510278004166e-05,4.494786048184106e-05,1
lange,9.05510028523566e-05,8.989168052496742e-05,2
faster,9.054690329590728e-05,8.988764044943821e-05,2
jessice,4.5271402055321653e-05,8.988360073704552e-05,1
clothes,4.526935264825713e-05,8.987956138774042e-05,1
virtue,4.526730342673487e-05,8.987552240147396e-05,1
regrettable,4.5265254390729674e-05,8.987148377819718e-05,1
exceptionally,4.526320554021636e-05,8.986744551786115e-05,1
one's,4.526115687516973e-05,8.986340762041697e-05,1
converter,4.525910839556461e-05,8.985937008581569e-05,1
jawbone,0.00018102824040550325,4.492766645700422e-05,3
tied,4.525501199257818e-05,8.985129610494631e-05,1
charger,0.00036202371255317223,0.0005840071877807727,19
conversations,4.525091633105571e-05,0.00017968644714972374,3
minutesmajor,4.524886877828054e-05,8.98391878537418e-05,1
mic,0.00013574046423238766,0.00013475272874275703,4
jiggle,4.52447742285766e-05,8.983111749910169e-05,1
volume,0.0002262136361579876,0.00040422187289467773,12
hundred,4.5240680419833514e-05,8.982304859426928e-05,1
contacts,9.047726758651888e-05,0.00013472852202811334,3
sending,9.047317470370036e-05,0.00017962996227770793,4
razr,0.00018093816438232235,0.0001347164219318335,5
owneryou,9.04649900488511e-05,4.49034575662326e-05,1
battery,0.0010403003301822787,0.0010776345920704056,45
extended,0.000135685210312076,4.489942528735632e-05,2
seperated,4.522635792139659e-05,8.9794818838953e-05,1
mere,4.522431259044862e-05,8.979078746520607e-05,1
5+,4.5222267444489665e-05,8.978675645342312e-05,1
ft,4.522022248349462e-05,8.97827258035554e-05,1
notice,9.043635541487678e-05,8.977869551555416e-05,2
excessive,4.5216133116295895e-05,8.977466558937069e-05,1
static,9.04281774200841e-05,0.00013465595403743436,3
garbled,4.5212044488651776e-05,8.976660682226212e-05,1
headset,0.0014467200144672,0.0007629819128405368,47
ear,0.0007685352622061483,0.0008975854950184005,35
clip,9.041182586682339e-05,0.00017950904276802944,4
tooth,9.040773890245005e-05,8.975049362771496e-05,2
phone,0.003932558875378566,0.003455238949966345,162
fooled,4.51997830410414e-05,8.974243919949744e-05,1
clicks,4.519774011299435e-05,8.973841252748239e-05,1
mechanism,4.519569736961041e-05,8.973438621679828e-05,1
motorola's,4.5193654810864554e-05,8.973036026739648e-05,1
followed,4.519161243673174e-05,8.972633467922836e-05,1
directions,4.518957024718695e-05,8.97223094522453e-05,1
kindle,9.03750564844103e-05,4.485914229319936e-05,1
commercials,4.518548642176133e-05,8.971426008163998e-05,1
misleading,4.518344478583047e-05,8.971023593792052e-05,1
charging,0.0001355442100031627,0.00017941242431038348,5
pocket,0.0001355380862022228,8.97021887334051e-05,3
pc,0.0001807092839394624,4.4849082836256e-05,3
mobile,0.00018070112034694616,0.00013454121445869585,5
instructions,4.517323937299544e-05,0.00022422530158303062,4
couldnt,4.517119884361731e-05,8.968609865470852e-05,1
earphone,4.516915849857717e-05,8.968207703690417e-05,1
breakage,4.516711833785005e-05,8.96780557797507e-05,1
unacceptible,4.516507836141096e-05,8.967403488319957e-05,1
ideal,9.032607713846988e-05,4.483500717360115e-05,1
whose,9.032199792259405e-05,4.483299708585519e-05,1
ears,0.00022579479768786127,0.00013449296153501301,6
sensitive,9.031384059607135e-05,4.482897745102434e-05,1
unusable,4.5154881242662334e-05,0.00013448090371167293,2
freeway,4.515284237142728e-05,8.96499170738267e-05,1
ac,9.030160736861116e-05,4.482294935006723e-05,1
juicehighy,9.029753036254458e-05,4.4820940343328406e-05,1
mins,4.514672686230248e-05,8.963786303334529e-05,1
phonebattery,4.514468872737122e-05,8.963384574015148e-05,1
680,9.028530155290719e-05,4.481491440351349e-05,1
2mp,9.028122601904934e-05,4.4812906116961686e-05,1
pics,9.027715085311908e-05,4.4810898010396126e-05,1
bluetooth,0.0005867749943579328,0.00026885334050275576,17
arguing,4.513450081242101e-05,8.961376467425397e-05,1
verizon,0.00022566231890598908,0.00022402437385187507,8
regarding,9.026085386767759e-05,8.960573476702509e-05,2
phones,0.00027077034162191434,0.00022400430088257694,9
loud,0.00013537906137184115,0.0002239942657467969,6
protection,0.0001353729524840937,8.959369260404067e-05,3
bulky,9.024456276509341e-05,4.479483963447411e-05,1
usable,9.024049090827054e-05,4.479283314669653e-05,1
keyboard,0.00022559104854719364,4.4790826838663444e-05,4
pda,0.00013534852244529664,4.47888207103507e-05,2
useful,9.022827754218172e-05,4.478681476173414e-05,1
sturdy,0.0002706726214643389,4.4784808992789645e-05,5
stream,9.022013713460844e-05,4.478280340349306e-05,1
submerged,9.021606748161847e-05,4.478079799382025e-05,1
seconds,9.021199819576004e-05,0.00013433637829124128,3
510,0.00013531189391547516,8.95535754264989e-05,3
buttons,0.00013530579108785856,0.0003134234798961225,8
essentially,4.509989627023858e-05,0.0001343183344526528,2
microsoft's,4.509786236132407e-05,8.954154727793696e-05,1
tech,4.509582863585119e-05,0.00013430630791959528,2
support,4.5093795093795094e-05,0.00022383382576775002,4
faceplates,9.018352347026198e-05,4.4764761179999104e-05,1
headphones,0.00013526918567950222,0.00022381378692927484,6
purchase,0.00040578926011091576,0.00031332527639765453,14
drawback,4.508566275924256e-05,8.951750067138126e-05,1
mp3,9.016726026779677e-05,8.951349415924451e-05,2
phone's,9.01631953836444e-05,0.0001342642320085929,3
pause,4.507956543298923e-05,8.950548221078541e-05,1
lock,4.5077533357374686e-05,0.00013425221516155016,2
activated,4.5075501464953795e-05,8.949747169642458e-05,1
suddenly,4.507346975570179e-05,8.949346697691069e-05,1
died,4.5071438229593905e-05,0.00013423419392366549,2
headsets,0.00022534703443302686,0.0001789709172259508,7
wear,0.0003605390058136915,0.00013422218245268667,9
glasses,0.000135196034249662,4.4738725841088044e-05,2
ipods,9.012662791221666e-05,4.473672437704111e-05,1
device,0.0004956741167988464,0.00017893889236825623,13
bmw,4.5059252917586624e-05,8.946544397226571e-05,1
hearing,4.505722267279445e-05,8.946144211844694e-05,1
docking,0.00013516557783284524,4.4728720311311895e-05,2
d807wrongly,4.505316273202379e-05,8.94534394847482e-05,1
advertised,9.010226607199171e-05,8.944943870477213e-05,2
d807,4.504910352283989e-05,8.944543828264758e-05,1
handy,0.0001351412225775936,4.4720719109163274e-05,2
purchased,0.00018018018018018018,8.943743851176102e-05,4
everyday,9.008603216071348e-05,4.47167195814515e-05,1
packaged,0.00018016394919376631,4.471472008585226e-05,3
intended,9.007791739854974e-05,4.47127207690588e-05,1
runs,4.503693028283192e-05,8.942144326209425e-05,1
construction,9.006980409817609e-05,0.0001341261680153798,3
cheaper,0.00013509862199405565,4.470672389127325e-05,2
greater,4.5030846129598774e-05,8.940945057892619e-05,1
ease,0.00013508645533141212,8.94054537326777e-05,3
buds,4.5026790940609664e-05,8.940145724375307e-05,1
plan,9.004952723998198e-05,0.00013409619166815663,3
waaay,4.502273648192337e-05,8.939346533768382e-05,1
bluetooths,9.004141905276428e-05,4.4694734960221686e-05,1
listener,9.003736550668528e-05,4.46927374301676e-05,1
integrated,9.003331232556046e-05,4.46907400786557e-05,1
motorola,0.0003151024082826919,0.0002681324574339724,11
buyer,4.501260352898812e-05,0.00013406023773348825,2
flush,4.501057748570914e-05,8.936949819026766e-05,1
toilet,4.500855162480871e-05,8.936550491510277e-05,1
shipping,0.00022503262973131105,8.936151199678298e-05,5
375,4.5004500450045e-05,8.935751943526048e-05,1
match,4.5002475136132486e-05,0.00017870705446097486,3
styles,9.000090000900009e-05,4.467476769120801e-05,1
correctly,4.499842505512307e-05,8.934554389099843e-05,1
350,8.999280057595392e-05,4.467077637809345e-05,1
jabra350,8.998875140607424e-05,4.466878098896681e-05,1
reception,0.0004949158643030685,0.00031266750044666786,16
megapixels,4.499032707967787e-05,8.932958149091072e-05,1
renders,4.4988303041209284e-05,8.932559178204556e-05,1
images,4.498627918484862e-05,8.932160242954758e-05,1
resolution,4.49842555105713e-05,0.0001339764201500536,2
purcashed,4.498223201835275e-05,8.931362479346224e-05,1
slim,0.00013494062612450522,4.4654818254889704e-05,2
display,0.0001799127423199748,4.465282429113641e-05,3
geeky,8.995232526760817e-05,4.46508305054474e-05,1
oozes,8.994827973914999e-05,4.4648836897798814e-05,1
embedded,8.994423457456377e-05,4.46468434681668e-05,1
sleek,0.00013491028466070063,4.464485021652752e-05,2
stylish,8.993614533681087e-05,4.464285714285714e-05,1
qwerty,8.993210126354602e-05,4.4640864247131826e-05,1
cell,0.0004946043165467626,0.0002231943576466387,14
keypad,8.992401420799424e-05,8.927375797884212e-05,2
unhappy,4.49599856128046e-05,0.0001339046598821639,2
setup,0.00017983185721350537,4.4632894443204644e-05,3
simpler,8.991188635137565e-05,4.463090243684727e-05,1
earpieces,0.00013486176668914363,8.92578212165841e-05,3
jabra,0.0003596152117234559,8.925383791503035e-05,8
fits,0.0004944486897109722,8.924985496898568e-05,11
comfortably,0.00022473930240920532,4.462293618920125e-05,4
signal,8.989168052496742e-05,0.00026772567042969973,6
iam,8.988764044943821e-05,4.461895413171515e-05,1
weeks,0.00013482540110556829,0.0001784678534778923,5
bt,8.987956138774042e-05,0.0001338449183545998,3
disapoinment,4.493776120073698e-05,8.922596475574392e-05,1
accompanied,8.987148377819718e-05,4.461099214846538e-05,1
software,0.0001797348910357223,0.0002230450104831155,7
nicely,8.986340762041697e-05,4.460701222232135e-05,1
damage,8.985937008581569e-05,4.460502252553638e-05,1
definitly,8.985533291400844e-05,4.4603033006244425e-05,1
careful,4.4925648052473156e-05,0.00013380313099326525,2
majority,4.4923629829290206e-05,8.91981090000892e-05,1
logitech,8.984322357486187e-05,8.919413102617847e-05,2
earbud,8.98391878537418e-05,0.0001337852301105958,3
peachy,8.983515249517137e-05,4.459308807134894e-05,1
keen,8.983111749910169e-05,4.459109961651654e-05,1
coverage,4.491354143274197e-05,0.00017835644535604405,3
upstairs,4.491152429713464e-05,8.917424647761727e-05,1
basement,4.490950734270445e-05,8.917027063177136e-05,1
recognition,0.00013472247170828093,4.458314757021846e-05,2
drops,8.981094795455565e-05,0.00013374348000534973,3
reccomendation,8.98069151324652e-05,4.457917261055635e-05,1
relative,8.980288267253378e-05,4.457718539651406e-05,1
items,4.489942528735632e-05,8.91503967192654e-05,1
stated,4.48974094194765e-05,0.0001337196344996657,2
description,8.979078746520607e-05,0.00013371367445177393,3
sudden,4.489337822671156e-05,8.91384766234345e-05,1
linking,8.97827258035554e-05,4.456725198324271e-05,1
8530,8.977869551555416e-05,4.4565265831810684e-05,1
blackberry,0.00013466199838405601,4.45632798573975e-05,2
curve,8.977063602495624e-05,4.45612940599795e-05,1
sketchy,8.976660682226212e-05,4.455930843953302e-05,1
technology,8.976257798123962e-05,8.91146459920688e-05,2
wellwell,8.975854950184004e-05,4.455533772945999e-05,1
$5,4.487726069200736e-05,8.910670527957229e-05,1
wired,4.487524681385748e-05,0.00013365410318096765,2
web,8.974646623289207e-05,4.454938299104557e-05,1
browsing,8.974243919949744e-05,4.454739843193158e-05,1
significantly,8.973841252748239e-05,4.454541404962359e-05,1
unlike,8.973438621679828e-05,4.4543429844097995e-05,1
colors,8.973036026739648e-05,4.4541445815331164e-05,1
w810i,8.972633467922836e-05,8.907892392659897e-05,2
internet,0.0001794446189044906,0.00017814991315191734,6
goesthe,4.485914229319936e-05,8.907098957869422e-05,1
communications,4.485713004081999e-05,8.90670229347584e-05,1
tool,0.00017942047187584104,8.906305664410402e-05,4
communicate,4.485310607759587e-05,8.905909070668388e-05,1
maintain,4.485109436670255e-05,0.0001335826876836762,2
monkeys,4.4849082836256e-05,8.905115989135759e-05,1
dna,4.484707148623195e-05,8.904719501335708e-05,1
copy,4.484506031660613e-05,8.904323048840212e-05,1
bougth,4.484304932735426e-05,8.903926631644555e-05,1
l7c,4.4841038518452086e-05,8.903530249744024e-05,1
sharp,0.0001793561115595014,4.451566951566952e-05,3
mode,4.4837017441599784e-05,8.902737591809482e-05,1
button,4.483500717360115e-05,0.0001335351197364907,2
thank,8.966599417171039e-05,8.901945074998887e-05,2
bethe,4.483098717833767e-05,8.901548869503294e-05,1
igo,0.00013448693235307301,4.450576349637278e-05,2
chargers,8.965393580778196e-05,0.0001335113484646195,3
tips,0.00013447487561074007,4.450180232299408e-05,2
file,8.964589870013447e-05,4.4499822000712e-05,1
browser,8.964188068665681e-05,4.4497841854670045e-05,1
needshandsfree,8.963786303334529e-05,4.449586188484471e-05,1
connected,8.963384574015148e-05,8.898776418242492e-05,2
wife's,8.962982880702697e-05,8.898380494749955e-05,2
bluetoothmotorola,8.962581223392337e-05,4.4489923032433154e-05,1
